[27/Feb/2014:16:55:01 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&country=125&gender=2&education=0&age=30 | + | 2738 | 243
[28/Feb/2014:16:40:16 +0000] | 127.0.0.1 | * |  | - | 163 | 0
[28/Feb/2014:16:40:17 +0000] | 127.0.0.1 | * |  | - | 154 | 0
[28/Feb/2014:16:40:19 +0000] | 185.26.182.28 | /stats/public/segment | ?&country=134&gender=0&age_ub=140 | + | 1320 | 524
[28/Feb/2014:16:40:36 +0000] | 216.16.241.50 | /stats/public/segment | ?&country=185&gender=0&age_ub=140 | + | 1333 | 525
[28/Feb/2014:16:40:37 +0000] | 82.114.178.26 | /stats/totalvotes |  | + | 1223 | 45
[28/Feb/2014:16:40:39 +0000] | 82.114.169.103 | /stats/totalvotes |  | + | 1470 | 45
[28/Feb/2014:16:40:43 +0000] | 82.114.169.103 | /stats/totalvotes |  | + | 1367 | 45
[28/Feb/2014:16:39:58 +0000] | 82.114.178.193 | /stats/public/sampleSimilar | ?choices=1,2,3,5,11,13 | + | 47572886 | 3308
[28/Feb/2014:16:40:50 +0000] | 89.189.69.126 | /stats/totalvotes |  | + | 1351 | 45
[28/Feb/2014:16:40:04 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 46284000 | 546
[28/Feb/2014:16:40:57 +0000] | 82.114.178.26 | - |  | - | 80 | 0
[28/Feb/2014:16:40:58 +0000] | 127.0.0.1 | * |  | - | 123 | 0
[28/Feb/2014:16:40:59 +0000] | 82.114.178.26 | /static/map_stats.json |  | + | 431912 | 55209
[28/Feb/2014:16:41:00 +0000] | 82.114.178.26 | /static/segment_comparison.json |  | + | 416 | 10149
[28/Feb/2014:16:41:01 +0000] | 82.114.178.26 | /stats/public/segment | ?&country=24&gender=0&age_ub=140 | + | 1208 | 523
[28/Feb/2014:16:41:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 418 | 14
[28/Feb/2014:16:41:01 +0000] | 189.80.64.218 | /stats/public/segment | ?country=24 | + | 1353336 | 523
[28/Feb/2014:16:41:03 +0000] | 189.80.64.218 | /stats/public/segment | ?&country=24&gender=2&age_ub=34 | + | 405698 | 514
[28/Feb/2014:16:41:06 +0000] | 89.189.69.126 | /static/map_stats.json |  | + | 321140 | 55209
[28/Feb/2014:16:41:07 +0000] | 89.189.69.126 | /static/segment_comparison.json |  | + | 397 | 10149
[28/Feb/2014:16:41:08 +0000] | 89.189.69.126 | /stats/public/segment | ?&country=181&gender=0&age_ub=140 | + | 1583 | 523
[28/Feb/2014:16:41:11 +0000] | 5.63.4.173 | /stats/totalvotes |  | + | 1395 | 45
[28/Feb/2014:16:41:11 +0000] | 82.114.178.245 | /stats/public/segment | ?country=191 | + | 1581 | 530
[28/Feb/2014:16:41:11 +0000] | 5.63.4.173 | /static/map_stats.json |  | + | 380 | 0
[28/Feb/2014:16:41:11 +0000] | 5.63.4.173 | /static/segment_comparison.json |  | + | 383 | 0
[28/Feb/2014:16:41:12 +0000] | 31.31.191.34 | /stats/totalvotes |  | + | 1483 | 45
[28/Feb/2014:16:41:12 +0000] | 5.63.4.173 | /stats/public/segment | ?country=191 | + | 993 | 530
[28/Feb/2014:16:41:12 +0000] | 82.114.178.245 | /stats/public/segment | ?&country=191&gender=1&age_ub=34 | + | 1028 | 525
[28/Feb/2014:16:41:12 +0000] | 5.63.4.173 | /stats/public/sampleSimilar | ?choices=1,2,3,11,13,15 | + | 1207 | 3315
[28/Feb/2014:16:41:12 +0000] | 5.63.4.173 | /stats/public/segment | ?&country=191&gender=1&age_lb=35&age_ub=54 | + | 986 | 525
[28/Feb/2014:16:41:12 +0000] | 5.63.4.173 | /stats/public/segment | ?&country=16&gender=0&age_ub=140 | + | 538545 | 511
[28/Feb/2014:16:41:17 +0000] | 199.68.218.173 | /stats/totalvotes |  | - | 1238 | 45
[28/Feb/2014:16:41:18 +0000] | 82.114.178.85 | /stats/public/segment | ?country=191 | + | 1147 | 530
[28/Feb/2014:16:41:18 +0000] | 82.114.178.85 | /stats/public/segment | ?&country=191&gender=1&age_ub=34 | + | 1267 | 525
[28/Feb/2014:16:41:20 +0000] | 82.114.178.26 | - |  | - | 82 | 0
[28/Feb/2014:16:41:01 +0000] | 189.80.64.218 | /stats/public/sampleSimilar | ?choices=2,3,4,7,8,13 | + | 21547216 | 3301
[28/Feb/2014:16:41:23 +0000] | 127.0.0.1 | * |  | - | 377 | 0
[28/Feb/2014:16:41:26 +0000] | 63.173.173.105 | /stats/totalvotes |  | + | 1424 | 45
[28/Feb/2014:16:41:26 +0000] | 82.114.169.15 | /stats/totalvotes |  | + | 690117 | 45
[28/Feb/2014:16:41:11 +0000] | 82.114.178.245 | /stats/public/sampleSimilar | ?choices=1,5,6,11,13,15 | + | 22968133 | 3313
[28/Feb/2014:16:41:38 +0000] | 127.0.0.1 | * |  | - | 165 | 0
[28/Feb/2014:16:41:38 +0000] | 199.68.218.173 | /static/map_stats.json |  | - | 95860 | 55209
[28/Feb/2014:16:41:18 +0000] | 82.114.178.85 | /stats/public/sampleSimilar | ?choices=1,2,3,4,13,16 | + | 21228614 | 3298
[28/Feb/2014:16:41:40 +0000] | 127.0.0.1 | * |  | - | 148 | 0
[28/Feb/2014:16:41:42 +0000] | 127.0.0.1 | * |  | - | 174 | 0
[28/Feb/2014:16:41:44 +0000] | 63.173.173.108 | /static/map_stats.json |  | + | 529878 | 55209
[28/Feb/2014:16:41:46 +0000] | 63.173.173.108 | /static/segment_comparison.json |  | + | 389 | 10149
[28/Feb/2014:16:41:46 +0000] | 63.173.173.108 | /stats/public/segment | ?&country=185&gender=0&age_ub=140 | + | 1500 | 525
[28/Feb/2014:16:41:47 +0000] | 31.31.191.34 | /static/map_stats.json |  | + | 439028 | 55209
[28/Feb/2014:16:41:47 +0000] | 109.200.166.72 | /stats/totalvotes |  | + | 1223 | 45
[28/Feb/2014:16:41:48 +0000] | 31.31.191.34 | /static/segment_comparison.json |  | + | 270 | 10149
[28/Feb/2014:16:41:47 +0000] | 82.114.169.15 | /static/map_stats.json |  | + | 2750106 | 55209
[28/Feb/2014:16:41:52 +0000] | 31.31.191.34 | /stats/public/segment | ?&country=17&gender=0&age_ub=140 | + | 1335 | 498
[28/Feb/2014:16:41:52 +0000] | 82.114.169.15 | /static/segment_comparison.json |  | + | 350 | 10149
[28/Feb/2014:16:41:54 +0000] | 82.114.169.15 | /stats/public/segment | ?&country=30&gender=0&age_ub=140 | + | 1366 | 529
[28/Feb/2014:16:41:53 +0000] | 109.200.166.72 | /stats/totalvotes |  | + | 626655 | 45
[28/Feb/2014:16:41:56 +0000] | 82.114.169.15 | /stats/public/segment | ?country=191 | + | 1405 | 530
[28/Feb/2014:16:41:57 +0000] | 82.114.169.14 | /stats/public/sampleSimilar | ?choices=1,2,4,5,11,15 | + | 1575 | 3302
[28/Feb/2014:16:41:59 +0000] | 82.114.169.14 | /stats/public/segment | ?&country=191&gender=1&age_ub=34 | + | 6107 | 525
[28/Feb/2014:16:42:02 +0000] | 54.227.246.164 | /stats/ping |  | - | 1251875 | 14
[28/Feb/2014:16:42:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 1017955 | 70211
[28/Feb/2014:16:42:04 +0000] | 109.200.166.72 | /stats/totalvotes |  | + | 1284 | 45
[28/Feb/2014:16:42:04 +0000] | 127.0.0.1 | * |  | - | 189 | 0
[28/Feb/2014:16:42:05 +0000] | 89.189.88.87 | /stats/public/segment | ?&country=121&gender=0&age_ub=140 | + | 161970 | 507
[28/Feb/2014:16:42:07 +0000] | 82.114.178.75 | /stats/totalvotes |  | + | 1447 | 45
[28/Feb/2014:16:42:15 +0000] | 82.114.178.194 | /stats/totalvotes |  | + | 1308 | 45
[28/Feb/2014:16:42:16 +0000] | 82.114.178.194 | /static/map_stats.json |  | + | 269 | 55209
[28/Feb/2014:16:42:17 +0000] | 82.114.178.194 | /static/segment_comparison.json |  | + | 393 | 10149
[28/Feb/2014:16:42:18 +0000] | 63.173.173.108 | /stats/totalvotes |  | + | 1343 | 45
[28/Feb/2014:16:42:21 +0000] | 82.114.178.75 | /static/map_stats.json |  | + | 496509 | 55209
[28/Feb/2014:16:42:22 +0000] | 82.114.178.194 | /stats/public/segment | ?&country=96&gender=0&age_ub=140 | + | 1377 | 500
[28/Feb/2014:16:42:23 +0000] | 82.114.178.75 | /static/segment_comparison.json |  | + | 396 | 10149
[28/Feb/2014:16:42:24 +0000] | 82.114.178.75 | /stats/public/segment | ?&country=138&gender=0&age_ub=140 | + | 1471 | 496
[28/Feb/2014:16:42:24 +0000] | 109.200.184.160 | /stats/totalvotes |  | + | 1696 | 45
[28/Feb/2014:16:42:25 +0000] | 63.173.173.112 | /static/map_stats.json |  | + | 527 | 0
[28/Feb/2014:16:42:25 +0000] | 82.114.178.226 | /stats/totalvotes |  | + | 1309 | 45
[28/Feb/2014:16:42:26 +0000] | 63.173.173.112 | /static/segment_comparison.json |  | + | 410 | 0
[28/Feb/2014:16:42:26 +0000] | 63.173.173.112 | /stats/public/segment | ?&country=61&gender=0&age_ub=140 | + | 2782 | 508
[28/Feb/2014:16:42:30 +0000] | 82.114.178.194 | /stats/public/segment | ?country=191 | + | 1317 | 530
[28/Feb/2014:16:42:30 +0000] | 82.114.178.194 | /stats/public/sampleSimilar | ?choices=1,2,3,5,11,13 | + | 1309 | 3308
[28/Feb/2014:16:42:36 +0000] | 82.114.178.47 | /stats/public/segment | ?&country=191&gender=2&age_ub=34 | + | 1418 | 516
[28/Feb/2014:16:42:36 +0000] | 127.0.0.1 | * |  | - | 165 | 0
[28/Feb/2014:16:42:41 +0000] | 127.0.0.1 | * |  | - | 164 | 0
[28/Feb/2014:16:42:47 +0000] | 95.97.63.242 | /stats/totalvotes |  | + | 1533 | 45
[28/Feb/2014:16:42:48 +0000] | 95.97.63.242 | /static/map_stats.json |  | + | 367187 | 55209
[28/Feb/2014:16:42:49 +0000] | 95.97.63.242 | /static/segment_comparison.json |  | + | 239 | 10149
[28/Feb/2014:16:42:49 +0000] | 95.97.63.242 | /stats/public/segment | ?&country=170&gender=0&age_ub=140 | + | 1673690 | 529
[28/Feb/2014:16:42:53 +0000] | 82.114.169.103 | /static/map_stats.json |  | + | 401411 | 55209
[28/Feb/2014:16:42:53 +0000] | 109.200.184.160 | /static/map_stats.json |  | + | 261770 | 55209
[28/Feb/2014:16:42:54 +0000] | 109.200.184.160 | /static/segment_comparison.json |  | + | 317 | 10149
[28/Feb/2014:16:42:55 +0000] | 109.200.184.160 | /stats/public/segment | ?&country=30&gender=0&age_ub=140 | + | 1253 | 529
[28/Feb/2014:16:42:55 +0000] | 82.114.178.174 | /stats/totalvotes |  | + | 1339 | 45
[28/Feb/2014:16:42:56 +0000] | 82.114.169.103 | /static/segment_comparison.json |  | + | 365 | 10149
[28/Feb/2014:16:42:56 +0000] | 82.114.178.174 | /static/map_stats.json |  | + | 388 | 0
[28/Feb/2014:16:42:57 +0000] | 82.114.178.174 | /static/segment_comparison.json |  | + | 397 | 0
[28/Feb/2014:16:42:57 +0000] | 82.114.178.174 | /stats/public/segment | ?&country=88&gender=0&age_ub=140 | + | 162837 | 512
[28/Feb/2014:16:42:58 +0000] | 82.114.178.174 | /stats/public/sampleSimilar | ?choices=1,2,3,4,13,16 | + | 1415 | 3298
[28/Feb/2014:16:42:59 +0000] | 82.114.169.103 | /stats/public/segment | ?&country=36&gender=0&age_ub=140 | + | 1207 | 510
[28/Feb/2014:16:42:58 +0000] | 82.114.178.174 | /stats/public/segment | ?country=191 | + | 2423092 | 530
[28/Feb/2014:16:43:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 979 | 14
[28/Feb/2014:16:43:01 +0000] | 82.114.178.174 | /stats/public/segment | ?&country=191&gender=1&age_ub=34 | + | 1298 | 525
[28/Feb/2014:16:43:03 +0000] | 82.114.169.15 | /stats/public/segment | ?country=191 | + | 1479 | 530
[28/Feb/2014:16:43:04 +0000] | 82.114.169.15 | /stats/public/segment | ?&country=191&gender=1&age_ub=34 | + | 9272 | 525
[28/Feb/2014:16:43:09 +0000] | 109.200.166.72 | /static/map_stats.json |  | + | 3974 | 55209
[28/Feb/2014:16:43:10 +0000] | 82.114.178.174 | /stats/public/segment | ?&country=17&gender=0&age_ub=140 | + | 62171 | 498
[28/Feb/2014:16:43:11 +0000] | 109.200.166.72 | /static/segment_comparison.json |  | + | 403 | 10149
[28/Feb/2014:16:43:12 +0000] | 109.200.166.72 | /stats/public/segment | ?&country=88&gender=0&age_ub=140 | + | 1418 | 512
[28/Feb/2014:16:43:16 +0000] | 82.114.169.109 | /stats/totalvotes |  | + | 1254 | 45
[28/Feb/2014:16:43:03 +0000] | 82.114.169.14 | /stats/public/sampleSimilar | ?choices=1,2,6,7,11,15 | + | 16324372 | 3305
[28/Feb/2014:16:43:24 +0000] | 202.46.53.34 | /index.html |  | - | 401 | 86
[28/Feb/2014:16:43:25 +0000] | 119.63.193.194 | /index.html |  | - | 393 | 86
[28/Feb/2014:16:43:37 +0000] | 82.114.178.234 | /stats/totalvotes |  | + | 1359 | 45
[28/Feb/2014:16:43:39 +0000] | 82.114.169.109 | /stats/totalvotes |  | + | 1262 | 45
[28/Feb/2014:16:43:48 +0000] | 82.114.178.234 | /static/map_stats.json |  | + | 249916 | 55209
[28/Feb/2014:16:43:48 +0000] | 82.114.178.234 | /static/segment_comparison.json |  | + | 378 | 10149
[28/Feb/2014:16:43:49 +0000] | 82.114.178.234 | /stats/public/segment | ?&country=65&gender=0&age_ub=140 | + | 119656 | 508
[28/Feb/2014:16:43:55 +0000] | 109.74.39.107 | /stats/totalvotes |  | + | 1350 | 45
[28/Feb/2014:16:43:58 +0000] | 82.114.178.199 | /stats/totalvotes |  | + | 1292 | 45
[28/Feb/2014:16:43:59 +0000] | 82.114.178.115 | /stats/totalvotes |  | + | 1134 | 45
[28/Feb/2014:16:44:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 938 | 14
[28/Feb/2014:16:44:01 +0000] | 54.227.246.164 | /stats/partners |  | - | 8469 | 70211
[28/Feb/2014:16:44:00 +0000] | 82.114.178.115 | /static/map_stats.json |  | + | 3263830 | 55209
[28/Feb/2014:16:44:07 +0000] | 78.137.77.123 | /stats/totalvotes |  | + | 1452 | 45
[28/Feb/2014:16:44:07 +0000] | 82.114.178.115 | /static/segment_comparison.json |  | + | 400 | 10149
[28/Feb/2014:16:44:08 +0000] | 82.114.178.199 | /static/map_stats.json |  | + | 327258 | 55209
[28/Feb/2014:16:44:09 +0000] | 82.114.178.199 | /static/segment_comparison.json |  | + | 389 | 10149
[28/Feb/2014:16:44:10 +0000] | 82.114.178.199 | /stats/public/segment | ?&country=136&gender=0&age_ub=140 | + | 66025 | 504
[28/Feb/2014:16:44:11 +0000] | 82.114.178.115 | /stats/public/segment | ?country=191 | + | 1514 | 530
[28/Feb/2014:16:44:11 +0000] | 82.114.178.144 | /stats/public/sampleSimilar | ?choices=1,2,3,6,12,13 | + | 1755 | 3304
[28/Feb/2014:16:44:10 +0000] | 82.114.178.115 | /stats/public/segment | ?&country=77&gender=0&age_ub=140 | + | 5624338 | 535
[28/Feb/2014:16:44:18 +0000] | 109.68.191.26 | /index.html |  | - | 360 | 86
[28/Feb/2014:16:44:18 +0000] | 63.168.169.186 | /stats/public/segment | ?country=191 | + | 660257 | 530
[28/Feb/2014:16:44:20 +0000] | 82.114.178.115 | /stats/public/segment | ?&country=191&gender=1&age_ub=34 | + | 1346 | 525
[28/Feb/2014:16:44:22 +0000] | 63.168.169.186 | /stats/public/segment | ?&country=191&gender=1&age_ub=34 | + | 1572 | 525
[28/Feb/2014:16:44:23 +0000] | 78.137.77.123 | /static/map_stats.json |  | + | 359791 | 55209
[28/Feb/2014:16:44:24 +0000] | 78.137.77.123 | /static/segment_comparison.json |  | + | 410 | 10149
[28/Feb/2014:16:44:26 +0000] | 78.137.77.123 | /stats/public/segment | ?&country=31&gender=0&age_ub=140 | + | 1130440 | 510
[28/Feb/2014:16:44:26 +0000] | 82.114.169.109 | /stats/totalvotes |  | + | 1114017 | 45
[28/Feb/2014:16:44:32 +0000] | 127.0.0.1 | * |  | - | 161 | 0
[28/Feb/2014:16:44:18 +0000] | 63.168.169.186 | /stats/public/sampleSimilar | ?choices=2,11,12,13,14,15 | + | 14395765 | 3336
[28/Feb/2014:16:44:33 +0000] | 127.0.0.1 | * |  | - | 164 | 0
[28/Feb/2014:16:44:33 +0000] | 109.74.39.107 | /static/map_stats.json |  | + | 464980 | 55209
[28/Feb/2014:16:44:35 +0000] | 109.74.39.107 | /static/segment_comparison.json |  | + | 385 | 10149
[28/Feb/2014:16:44:35 +0000] | 109.74.39.107 | /stats/public/segment | ?&country=65&gender=0&age_ub=140 | + | 1310 | 508
[28/Feb/2014:16:44:38 +0000] | 82.114.178.199 | /stats/totalvotes |  | + | 1343 | 45
[28/Feb/2014:16:44:40 +0000] | 82.114.178.199 | /stats/public/segment | ?&country=193&gender=0&age_ub=140 | + | 1446 | 513
[28/Feb/2014:16:44:41 +0000] | 82.114.169.121 | /stats/public/segment | ?country=191 | + | 1084 | 530
[28/Feb/2014:16:44:42 +0000] | 82.114.169.121 | /stats/public/segment | ?&country=191&gender=1&age_ub=34 | + | 1325 | 525
[28/Feb/2014:16:44:52 +0000] | 142.214.255.19 | /stats2/value_list | ?dim=partner | + | 272977 | 14318
[28/Feb/2014:16:44:53 +0000] | 142.214.255.19 | /stats2/demographics |  | + | 13484 | 1181
[28/Feb/2014:16:44:53 +0000] | 142.214.255.19 | /stats2/segment | ? | + | 389611 | 252
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&gender=1 | + | 3619 | 250
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&country=0&gender=0&education=0 | + | 5947 | 252
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&education=1 | + | 4078 | 245
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&education=2 | + | 3926 | 249
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&age=15 | + | 9334 | 248
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&age=30 | + | 9313 | 253
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&education=3 | + | 11857 | 246
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&age=61 | + | 4432 | 235
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&age=60 | + | 5844 | 247
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&age=45 | + | 7494 | 250
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&hdi=2 | + | 263075 | 367
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&hdi=1 | + | 266344 | 365
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&hdi=3 | + | 270325 | 367
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&hdi=4 | + | 110989 | 359
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&education=4 | + | 729865 | 250
[28/Feb/2014:16:44:54 +0000] | 142.214.255.19 | /stats2/segment | ?&gender=2 | + | 1058423 | 248
[28/Feb/2014:16:44:53 +0000] | 142.214.255.19 | /stats2/countries |  | + | 1727981 | 32418
[28/Feb/2014:16:44:41 +0000] | 82.114.169.121 | /stats/public/sampleSimilar | ?choices=2,3,4,7,11,13 | + | 14393669 | 3310
[28/Feb/2014:16:45:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 851 | 14
[28/Feb/2014:16:45:01 +0000] | 54.227.246.164 | /stats2/segment_comparison |  | - | 2523 | 10149
[28/Feb/2014:16:45:01 +0000] | 54.227.246.164 | /stats2/map_stats |  | - | 3160 | 55209
[28/Feb/2014:16:45:01 +0000] | 54.227.246.164 | /stats/public/recent_votes |  | - | 6827 | 4607
[28/Feb/2014:16:45:02 +0000] | 127.0.0.1 | * |  | - | 373 | 0
[28/Feb/2014:16:45:03 +0000] | 127.0.0.1 | * |  | - | 194 | 0
[28/Feb/2014:16:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_ub=34 | + | 5387 | 547
[28/Feb/2014:16:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 5025 | 546
[28/Feb/2014:16:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=1 | + | 3122 | 545
[28/Feb/2014:16:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=2 | + | 1146 | 546
[28/Feb/2014:16:45:05 +0000] | 78.137.75.15 | /stats/totalvotes |  | + | 1683 | 45
[28/Feb/2014:16:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=55 | + | 6509365 | 528
[28/Feb/2014:16:45:11 +0000] | 5.63.4.173 | /stats/totalvotes |  | + | 658365 | 45
[28/Feb/2014:16:45:13 +0000] | 5.63.4.173 | /static/map_stats.json |  | + | 167842 | 55209
[28/Feb/2014:16:45:13 +0000] | 5.63.4.173 | /static/segment_comparison.json |  | + | 215 | 10149
[28/Feb/2014:16:45:14 +0000] | 5.63.4.173 | /stats/public/segment | ?&country=96&gender=0&age_ub=140 | + | 1382 | 500
[28/Feb/2014:16:45:14 +0000] | 78.137.75.15 | /static/map_stats.json |  | + | 340784 | 55209
[28/Feb/2014:16:45:14 +0000] | 5.63.4.173 | /stats/public/segment | ?country=191 | + | 652728 | 530
[28/Feb/2014:16:45:15 +0000] | 78.137.75.15 | /static/segment_comparison.json |  | + | 306 | 10149
[28/Feb/2014:16:45:16 +0000] | 78.137.75.15 | /stats/public/segment | ?&country=177&gender=0&age_ub=140 | + | 1144 | 505
[28/Feb/2014:16:45:15 +0000] | 5.63.4.173 | /stats/public/segment | ?&country=191&gender=1&age_lb=35&age_ub=54 | + | 3883924 | 525
[28/Feb/2014:16:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=3 | + | 15579355 | 533
[28/Feb/2014:16:45:20 +0000] | 127.0.0.1 | * |  | - | 382 | 0
[28/Feb/2014:16:45:22 +0000] | 127.0.0.1 | * |  | - | 387 | 0
[28/Feb/2014:16:45:11 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=4 | + | 12405921 | 531
[28/Feb/2014:16:45:24 +0000] | 127.0.0.1 | * |  | - | 382 | 0
[28/Feb/2014:16:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=35&age_ub=54 | + | 21321051 | 537
[28/Feb/2014:16:45:26 +0000] | 127.0.0.1 | * |  | - | 354 | 0
[28/Feb/2014:16:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=2 | + | 34184848 | 546
[28/Feb/2014:16:45:39 +0000] | 127.0.0.1 | * |  | - | 160 | 0
[28/Feb/2014:16:45:14 +0000] | 5.63.4.173 | /stats/public/sampleSimilar | ?choices=1,2,3,11,13,15 | + | 29696976 | 3315
[28/Feb/2014:16:45:47 +0000] | 82.114.178.15 | /stats/totalvotes |  | + | 2380 | 45
[28/Feb/2014:16:45:50 +0000] | 82.114.178.124 | /stats/totalvotes |  | + | 1867 | 45
[28/Feb/2014:16:45:50 +0000] | 75.65.54.29 | /stats/totalvotes |  | + | 1104 | 45
[28/Feb/2014:16:45:04 +0000] | 127.0.0.1 | /stats/public/segment | ? | + | 47973674 | 548
[28/Feb/2014:16:45:55 +0000] | 75.65.54.29 | /static/map_stats.json |  | + | 82064 | 55209
[28/Feb/2014:16:45:51 +0000] | 82.114.169.109 | /static/map_stats.json |  | + | 4943431 | 55209
[28/Feb/2014:16:45:56 +0000] | 75.65.54.29 | /static/segment_comparison.json |  | + | 419 | 10149
[28/Feb/2014:16:46:00 +0000] | 82.114.169.109 | /static/segment_comparison.json |  | + | 399 | 10149
[28/Feb/2014:16:46:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 902 | 14
[28/Feb/2014:16:46:01 +0000] | 54.227.246.164 | /stats/partners |  | - | 11428 | 70211
[28/Feb/2014:16:46:01 +0000] | 75.65.54.29 | /stats/public/segment | ?&country=193&gender=0&age_ub=140 | + | 1311 | 513
[28/Feb/2014:16:46:08 +0000] | 82.114.178.124 | /static/map_stats.json |  | + | 362 | 55209
[28/Feb/2014:16:46:10 +0000] | 82.114.178.236 | /stats/totalvotes |  | + | 1445 | 45
[28/Feb/2014:16:46:12 +0000] | 82.114.178.124 | /static/segment_comparison.json |  | + | 398 | 10149
[28/Feb/2014:16:46:14 +0000] | 82.114.169.109 | /stats/public/segment | ?&country=65&gender=0&age_ub=140 | + | 1350 | 508
[28/Feb/2014:16:46:19 +0000] | 127.0.0.1 | * |  | - | 3911 | 0
[28/Feb/2014:16:46:20 +0000] | 82.114.178.5 | /static/map_stats.json |  | + | 357472 | 55209
[28/Feb/2014:16:46:21 +0000] | 82.114.178.5 | /static/segment_comparison.json |  | + | 416 | 10149
[28/Feb/2014:16:46:22 +0000] | 82.114.178.5 | /stats/public/segment | ?&country=170&gender=0&age_ub=140 | + | 1768 | 529
[28/Feb/2014:16:46:23 +0000] | 165.65.97.78 | /stats2/segment | ?&country=159&gender=0&education=0 | + | 243290 | 235
[28/Feb/2014:16:46:25 +0000] | 63.173.173.108 | /stats/public/segment | ?country=191 | + | 1524 | 530
[28/Feb/2014:16:46:26 +0000] | 63.173.173.108 | /stats/public/segment | ?&country=191&gender=1&age_ub=34 | + | 1206 | 525
[28/Feb/2014:16:46:34 +0000] | 46.35.91.245 | /stats/totalvotes |  | + | 1990 | 45
[28/Feb/2014:16:46:35 +0000] | 165.65.97.78 | /stats2/value_list | ?dim=partner | + | 3969 | 14318
[28/Feb/2014:16:46:35 +0000] | 165.65.97.78 | /stats2/demographics | ?country=190 | + | 3485 | 264
